primaryID	secondaryID
CHEBI:27561	CHEBI:24001
CHEBI:27562	CHEBI:1289
CHEBI:27562	CHEBI:19794
CHEBI:27563	CHEBI:2845
CHEBI:27563	CHEBI:22630
CHEBI:27564	CHEBI:20133
CHEBI:27565	CHEBI:41152
CHEBI:27565	CHEBI:1789
CHEBI:27565	CHEBI:20320
CHEBI:27566	CHEBI:2234
CHEBI:27566	CHEBI:20756
CHEBI:27567	CHEBI:18647
CHEBI:27567	CHEBI:307
CHEBI:27568	CHEBI:9091
CHEBI:27568	CHEBI:26627
CHEBI:27570	CHEBI:24598
CHEBI:27570	CHEBI:43118
CHEBI:27570	CHEBI:5733
CHEBI:27571	CHEBI:1567
CHEBI:27571	CHEBI:20097
CHEBI:27573	CHEBI:9140
CHEBI:27573	CHEBI:26676
CHEBI:27574	CHEBI:45896
CHEBI:27574	CHEBI:7375
CHEBI:27574	CHEBI:21822
CHEBI:27575	CHEBI:2476
CHEBI:27575	CHEBI:34527
CHEBI:27575	CHEBI:40663
CHEBI:27575	CHEBI:40964
CHEBI:27575	CHEBI:22243
CHEBI:27576	CHEBI:19178
CHEBI:27576	CHEBI:796
CHEBI:27578	CHEBI:22443
CHEBI:27578	CHEBI:10210
CHEBI:27580	CHEBI:2126
CHEBI:27580	CHEBI:20631
CHEBI:27581	CHEBI:2265
CHEBI:27581	CHEBI:20790
CHEBI:27581	CHEBI:70985
CHEBI:27582	CHEBI:19162
CHEBI:27582	CHEBI:774
CHEBI:27584	CHEBI:40919
CHEBI:27584	CHEBI:2563
CHEBI:27584	CHEBI:22306
CHEBI:27585	CHEBI:9098
CHEBI:27585	CHEBI:26638
CHEBI:27586	CHEBI:10424
CHEBI:27586	CHEBI:22819
CHEBI:27587	CHEBI:5275
CHEBI:27587	CHEBI:24200
CHEBI:27588	CHEBI:1862
CHEBI:27588	CHEBI:20406
CHEBI:27589	CHEBI:8447
CHEBI:27589	CHEBI:26268
CHEBI:27590	CHEBI:5071
CHEBI:27590	CHEBI:24037
CHEBI:27592	CHEBI:4756
CHEBI:27592	CHEBI:23898
CHEBI:27592	CHEBI:49406
CHEBI:27593	CHEBI:1762
CHEBI:27593	CHEBI:20284
CHEBI:27594	CHEBI:3399
CHEBI:27594	CHEBI:23009
CHEBI:27595	CHEBI:730
CHEBI:27595	CHEBI:19125
CHEBI:27596	CHEBI:7067
CHEBI:27596	CHEBI:21445
CHEBI:27596	CHEBI:19854
CHEBI:27597	CHEBI:2073
CHEBI:27597	CHEBI:20587
CHEBI:27598	CHEBI:8184
CHEBI:27598	CHEBI:26107
CHEBI:27599	CHEBI:19844
CHEBI:27599	CHEBI:1339
CHEBI:27600	CHEBI:1882
CHEBI:27600	CHEBI:20427
CHEBI:27601	CHEBI:26372
CHEBI:27601	CHEBI:8626
CHEBI:27602	CHEBI:12324
CHEBI:27602	CHEBI:10252
CHEBI:27602	CHEBI:22395
CHEBI:27603	CHEBI:815
CHEBI:27603	CHEBI:6588
CHEBI:27603	CHEBI:11370
CHEBI:27603	CHEBI:19201
CHEBI:27605	CHEBI:4227
CHEBI:27605	CHEBI:21071
CHEBI:27607	CHEBI:43365
CHEBI:27607	CHEBI:9581
CHEBI:27607	CHEBI:27006
CHEBI:27609	CHEBI:3877
CHEBI:27609	CHEBI:23384
CHEBI:27610	CHEBI:4006
CHEBI:27610	CHEBI:23462
CHEBI:27612	CHEBI:5773
CHEBI:27612	CHEBI:24625
CHEBI:27613	CHEBI:2690
CHEBI:27613	CHEBI:22537
CHEBI:27614	CHEBI:4545
CHEBI:27614	CHEBI:23724
CHEBI:27615	CHEBI:173
CHEBI:27615	CHEBI:18528
CHEBI:27615	CHEBI:19650
CHEBI:27616	CHEBI:378534
CHEBI:27616	CHEBI:26368
CHEBI:27616	CHEBI:8615
CHEBI:27617	CHEBI:6973
CHEBI:27617	CHEBI:25376
CHEBI:27618	CHEBI:3571
CHEBI:27618	CHEBI:23085
CHEBI:27620	CHEBI:6648
CHEBI:27620	CHEBI:25113
CHEBI:27621	CHEBI:6186
CHEBI:27621	CHEBI:21237
CHEBI:27622	CHEBI:1573
CHEBI:27622	CHEBI:20105
CHEBI:27623	CHEBI:45142
CHEBI:27623	CHEBI:8628
CHEBI:27624	CHEBI:8506
CHEBI:27624	CHEBI:26316
CHEBI:27625	CHEBI:42868
CHEBI:27625	CHEBI:12316
CHEBI:27625	CHEBI:4163
CHEBI:27625	CHEBI:20994
CHEBI:27626	CHEBI:1370
CHEBI:27626	CHEBI:11687
CHEBI:27626	CHEBI:19871
CHEBI:27628	CHEBI:10622
CHEBI:27628	CHEBI:25823
CHEBI:27630	CHEBI:26224
CHEBI:27630	CHEBI:8374
CHEBI:27630	CHEBI:14874
CHEBI:27631	CHEBI:20586
CHEBI:27631	CHEBI:2072
CHEBI:27632	CHEBI:40490
CHEBI:27632	CHEBI:2403
CHEBI:27632	CHEBI:22186
CHEBI:27633	CHEBI:944
CHEBI:27633	CHEBI:19394
CHEBI:27634	CHEBI:2004
CHEBI:27634	CHEBI:20517
CHEBI:27636	CHEBI:6234
CHEBI:27636	CHEBI:13798
CHEBI:27637	CHEBI:1383
CHEBI:27637	CHEBI:19884
CHEBI:27638	CHEBI:23335
CHEBI:27638	CHEBI:3788
CHEBI:27639	CHEBI:10948
CHEBI:27639	CHEBI:4731
CHEBI:27639	CHEBI:21124
CHEBI:27640	CHEBI:5657
CHEBI:27640	CHEBI:24494
CHEBI:27641	CHEBI:23484
CHEBI:27641	CHEBI:4015
CHEBI:27642	CHEBI:25261
CHEBI:27642	CHEBI:6860
CHEBI:27642	CHEBI:59027
CHEBI:27644	CHEBI:3653
CHEBI:27644	CHEBI:23164
CHEBI:27645	CHEBI:10503
CHEBI:27647	CHEBI:26329
CHEBI:27647	CHEBI:44869
CHEBI:27647	CHEBI:8519
CHEBI:27648	CHEBI:1641
CHEBI:27648	CHEBI:20172
CHEBI:27649	CHEBI:6027
CHEBI:27649	CHEBI:24902
CHEBI:27650	CHEBI:26909
CHEBI:27650	CHEBI:9483
CHEBI:27652	CHEBI:19213
CHEBI:27652	CHEBI:824
CHEBI:27655	CHEBI:4332
CHEBI:27655	CHEBI:23562
CHEBI:27656	CHEBI:22997
CHEBI:27656	CHEBI:3343
CHEBI:27657	CHEBI:7374
CHEBI:27657	CHEBI:21820
CHEBI:27659	CHEBI:1248
CHEBI:27659	CHEBI:13595
CHEBI:27659	CHEBI:19739
CHEBI:27660	CHEBI:45388
CHEBI:27660	CHEBI:26451
CHEBI:27662	CHEBI:3046
CHEBI:27662	CHEBI:22738
CHEBI:27663	CHEBI:3866
CHEBI:27663	CHEBI:23374
CHEBI:27664	CHEBI:1181
CHEBI:27664	CHEBI:19670
CHEBI:27666	CHEBI:22218
CHEBI:27666	CHEBI:2446
CHEBI:27667	CHEBI:42889
CHEBI:27667	CHEBI:42776
CHEBI:27667	CHEBI:10383
CHEBI:27667	CHEBI:22774
CHEBI:27668	CHEBI:396
CHEBI:27668	CHEBI:18751
CHEBI:27669	CHEBI:25493
CHEBI:27669	CHEBI:7499
CHEBI:27670	CHEBI:485
CHEBI:27670	CHEBI:11141
CHEBI:27670	CHEBI:18867
CHEBI:27671	CHEBI:10453
CHEBI:27671	CHEBI:27033
CHEBI:27671	CHEBI:23262
CHEBI:27672	CHEBI:22761
CHEBI:27672	CHEBI:10367
CHEBI:27673	CHEBI:2322
CHEBI:27673	CHEBI:20809
CHEBI:27675	CHEBI:3626
CHEBI:27675	CHEBI:23146
CHEBI:27676	CHEBI:64805
CHEBI:27676	CHEBI:6239
CHEBI:27676	CHEBI:21323
CHEBI:27677	CHEBI:1829
CHEBI:27677	CHEBI:20365
CHEBI:27678	CHEBI:10504
CHEBI:27678	CHEBI:23537
CHEBI:27679	CHEBI:3072
CHEBI:27679	CHEBI:22857
CHEBI:27681	CHEBI:373
CHEBI:27681	CHEBI:18730
CHEBI:27683	CHEBI:1118
CHEBI:27683	CHEBI:19599
CHEBI:27684	CHEBI:8101
CHEBI:27684	CHEBI:26000
CHEBI:27686	CHEBI:20010
CHEBI:27686	CHEBI:1497
CHEBI:27687	CHEBI:5082
CHEBI:27687	CHEBI:24048
CHEBI:27688	CHEBI:1231
CHEBI:27688	CHEBI:145733
CHEBI:27688	CHEBI:19728
CHEBI:27689	CHEBI:23570
CHEBI:27689	CHEBI:125804
CHEBI:27690	CHEBI:41007
CHEBI:27690	CHEBI:2388
CHEBI:27690	CHEBI:22167
CHEBI:27690	CHEBI:22168
CHEBI:27691	CHEBI:5231
CHEBI:27691	CHEBI:21171
CHEBI:27692	CHEBI:13343
CHEBI:27692	CHEBI:63162
CHEBI:27692	CHEBI:27203
CHEBI:27692	CHEBI:9873
CHEBI:27693	CHEBI:26692
CHEBI:27693	CHEBI:9170
CHEBI:27694	CHEBI:2059
CHEBI:27694	CHEBI:20571
CHEBI:27695	CHEBI:805
CHEBI:27695	CHEBI:19181
CHEBI:27696	CHEBI:8510
CHEBI:27696	CHEBI:26320
CHEBI:27698	CHEBI:9930
CHEBI:27698	CHEBI:27274
CHEBI:27700	CHEBI:10712
CHEBI:27700	CHEBI:27054
CHEBI:27701	CHEBI:7871
CHEBI:27701	CHEBI:521157
CHEBI:27701	CHEBI:25811
CHEBI:27701	CHEBI:596903
CHEBI:27702	CHEBI:348
CHEBI:27702	CHEBI:18693
CHEBI:27704	CHEBI:43014
CHEBI:27704	CHEBI:22051
CHEBI:27704	CHEBI:8960
CHEBI:27705	CHEBI:10538
CHEBI:27705	CHEBI:23606
CHEBI:27706	CHEBI:9964
CHEBI:27706	CHEBI:27282
CHEBI:27707	CHEBI:12349
CHEBI:27707	CHEBI:12353
CHEBI:27707	CHEBI:22758
CHEBI:27707	CHEBI:10378
CHEBI:27707	CHEBI:59076
CHEBI:27708	CHEBI:49570
CHEBI:27708	CHEBI:4529
CHEBI:27708	CHEBI:23712
CHEBI:27709	CHEBI:26215
CHEBI:27709	CHEBI:8344
CHEBI:27710	CHEBI:4526
CHEBI:27710	CHEBI:23710
CHEBI:27711	CHEBI:8372
CHEBI:27711	CHEBI:14872
CHEBI:27711	CHEBI:26222
CHEBI:27712	CHEBI:629
CHEBI:27712	CHEBI:19046
CHEBI:27713	CHEBI:18761
CHEBI:27713	CHEBI:408
CHEBI:27713	CHEBI:11054
CHEBI:27714	CHEBI:8679
CHEBI:27714	CHEBI:26449
CHEBI:27714	CHEBI:78230
CHEBI:27715	CHEBI:1474
CHEBI:27715	CHEBI:19986
CHEBI:27717	CHEBI:5341
CHEBI:27717	CHEBI:14304
CHEBI:27717	CHEBI:24235
CHEBI:27718	CHEBI:9797
CHEBI:27718	CHEBI:22090
CHEBI:27719	CHEBI:5215
CHEBI:27719	CHEBI:21154
CHEBI:27721	CHEBI:10734
CHEBI:27721	CHEBI:27079
CHEBI:27722	CHEBI:1308
CHEBI:27722	CHEBI:19808
CHEBI:27723	CHEBI:10354
CHEBI:27723	CHEBI:22833
CHEBI:27724	CHEBI:19690
CHEBI:27724	CHEBI:1198
CHEBI:27725	CHEBI:68331
CHEBI:27725	CHEBI:3239
CHEBI:27725	CHEBI:22962
CHEBI:27726	CHEBI:4375
CHEBI:27726	CHEBI:23598
CHEBI:27727	CHEBI:2713
CHEBI:27727	CHEBI:22544
CHEBI:27729	CHEBI:4548
CHEBI:27729	CHEBI:23727
CHEBI:27730	CHEBI:21044
CHEBI:27730	CHEBI:42091
CHEBI:27730	CHEBI:4201
CHEBI:27731	CHEBI:78545
CHEBI:27731	CHEBI:5208
CHEBI:27731	CHEBI:21149
CHEBI:27732	CHEBI:3295
CHEBI:27732	CHEBI:41472
CHEBI:27732	CHEBI:22982
CHEBI:27733	CHEBI:6460
CHEBI:27735	CHEBI:7090
CHEBI:27735	CHEBI:12100
CHEBI:27735	CHEBI:39698
CHEBI:27735	CHEBI:21471
CHEBI:27736	CHEBI:4281
CHEBI:27736	CHEBI:21104
CHEBI:27740	CHEBI:24189
CHEBI:27740	CHEBI:10560
CHEBI:27741	CHEBI:1346
CHEBI:27741	CHEBI:19851
CHEBI:27741	CHEBI:13597
CHEBI:27742	CHEBI:14307
CHEBI:27742	CHEBI:5345
CHEBI:27742	CHEBI:24239
CHEBI:27743	CHEBI:6
CHEBI:27743	CHEBI:18434
CHEBI:27744	CHEBI:5510
CHEBI:27744	CHEBI:24423
CHEBI:27744	CHEBI:43013
CHEBI:27747	CHEBI:43266
CHEBI:27747	CHEBI:5749
CHEBI:27747	CHEBI:24605
CHEBI:27748	CHEBI:61161
CHEBI:27748	CHEBI:7560
CHEBI:27748	CHEBI:25531
CHEBI:27749	CHEBI:22827
CHEBI:27749	CHEBI:10348
CHEBI:27750	CHEBI:42244
CHEBI:27750	CHEBI:2389
CHEBI:27750	CHEBI:23989
CHEBI:27751	CHEBI:347
CHEBI:27751	CHEBI:18692
CHEBI:27752	CHEBI:1108
CHEBI:27752	CHEBI:19590
CHEBI:27753	CHEBI:19058
CHEBI:27753	CHEBI:638
CHEBI:27754	CHEBI:1208
CHEBI:27754	CHEBI:19706
CHEBI:27757	CHEBI:1805
CHEBI:27757	CHEBI:20336
CHEBI:27758	CHEBI:1938
CHEBI:27760	CHEBI:6297
CHEBI:27760	CHEBI:21384
CHEBI:27761	CHEBI:18788
CHEBI:27761	CHEBI:426
CHEBI:27762	CHEBI:20080
CHEBI:27762	CHEBI:1554
CHEBI:27764	CHEBI:1452
CHEBI:27765	CHEBI:379
CHEBI:27765	CHEBI:18736
CHEBI:27767	CHEBI:19821
CHEBI:27767	CHEBI:11668
CHEBI:27767	CHEBI:1318
CHEBI:27768	CHEBI:2291
CHEBI:27768	CHEBI:20799
CHEBI:27769	CHEBI:833
CHEBI:27769	CHEBI:19224
CHEBI:27770	CHEBI:7617
CHEBI:27770	CHEBI:25581
CHEBI:27771	CHEBI:775
CHEBI:27771	CHEBI:19163
CHEBI:27772	CHEBI:20338
CHEBI:27772	CHEBI:1806
CHEBI:27773	CHEBI:23291
CHEBI:27773	CHEBI:10475
CHEBI:27774	CHEBI:25077
CHEBI:27774	CHEBI:6551
CHEBI:27775	CHEBI:7874
CHEBI:27775	CHEBI:21997
CHEBI:27775	CHEBI:12728
CHEBI:27776	CHEBI:24203
CHEBI:27776	CHEBI:5284
CHEBI:27777	CHEBI:22176
CHEBI:27777	CHEBI:43006
CHEBI:27777	CHEBI:2396
CHEBI:27778	CHEBI:40554
CHEBI:27778	CHEBI:22141
CHEBI:27778	CHEBI:2362
CHEBI:27779	CHEBI:5546
CHEBI:27779	CHEBI:24429
CHEBI:27781	CHEBI:7058
CHEBI:27781	CHEBI:25454
CHEBI:27782	CHEBI:1350
CHEBI:27782	CHEBI:19853
CHEBI:27783	CHEBI:19130
CHEBI:27783	CHEBI:733
CHEBI:27784	CHEBI:43706
CHEBI:27784	CHEBI:5310
CHEBI:27784	CHEBI:14295
CHEBI:27784	CHEBI:24210
CHEBI:27785	CHEBI:18856
CHEBI:27785	CHEBI:478
CHEBI:27786	CHEBI:5795
CHEBI:27786	CHEBI:5803
CHEBI:27786	CHEBI:24652
CHEBI:27787	CHEBI:10486
CHEBI:27787	CHEBI:23312
CHEBI:27788	CHEBI:21723
CHEBI:27788	CHEBI:7289
CHEBI:27789	CHEBI:49557
CHEBI:27789	CHEBI:497
CHEBI:27789	CHEBI:18881
CHEBI:27791	CHEBI:7877
CHEBI:27791	CHEBI:22000
CHEBI:27793	CHEBI:22835
CHEBI:27793	CHEBI:10356
CHEBI:27794	CHEBI:6010
CHEBI:27794	CHEBI:24888
CHEBI:27795	CHEBI:10416
CHEBI:27795	CHEBI:22839
CHEBI:27796	CHEBI:9730
CHEBI:27796	CHEBI:27123
CHEBI:27797	CHEBI:1041
CHEBI:27797	CHEBI:19501
CHEBI:27798	CHEBI:44199
CHEBI:27798	CHEBI:7588
CHEBI:27798	CHEBI:116696
CHEBI:27798	CHEBI:25551
CHEBI:27799	CHEBI:6515
CHEBI:27799	CHEBI:25070
CHEBI:27801	CHEBI:23554
CHEBI:27801	CHEBI:29731
CHEBI:27802	CHEBI:1666
CHEBI:27803	CHEBI:10468
CHEBI:27803	CHEBI:23283
CHEBI:27804	CHEBI:36083
CHEBI:27804	CHEBI:23475
CHEBI:27804	CHEBI:23476
CHEBI:27806	CHEBI:1086
CHEBI:27806	CHEBI:19563
CHEBI:27808	CHEBI:5680
CHEBI:27808	CHEBI:24528
CHEBI:27809	CHEBI:6169
CHEBI:27809	CHEBI:21213
CHEBI:27810	CHEBI:45349
CHEBI:27810	CHEBI:8812
CHEBI:27810	CHEBI:26532
CHEBI:27811	CHEBI:27202
CHEBI:27811	CHEBI:9872
CHEBI:27812	CHEBI:9067
CHEBI:27812	CHEBI:22076
CHEBI:27814	CHEBI:19140
CHEBI:27814	CHEBI:742
CHEBI:27815	CHEBI:8659
CHEBI:27815	CHEBI:26411
CHEBI:27816	CHEBI:19561
CHEBI:27816	CHEBI:1084
CHEBI:27817	CHEBI:7530
CHEBI:27817	CHEBI:21912
CHEBI:27818	CHEBI:10244
CHEBI:27819	CHEBI:3735
CHEBI:27819	CHEBI:23327
CHEBI:27820	CHEBI:8505
CHEBI:27820	CHEBI:26315
CHEBI:27821	CHEBI:427
CHEBI:27821	CHEBI:18789
CHEBI:27822	CHEBI:1016
CHEBI:27822	CHEBI:19467
CHEBI:27823	CHEBI:2071
CHEBI:27823	CHEBI:20585
CHEBI:27824	CHEBI:9535
CHEBI:27824	CHEBI:26947
CHEBI:27825	CHEBI:11676
CHEBI:27825	CHEBI:19836
CHEBI:27825	CHEBI:1332
CHEBI:27826	CHEBI:11051
CHEBI:27826	CHEBI:407
CHEBI:27826	CHEBI:4475
CHEBI:27826	CHEBI:18760
CHEBI:27827	CHEBI:7924
CHEBI:27827	CHEBI:25855
CHEBI:27828	CHEBI:21724
CHEBI:27828	CHEBI:7290
CHEBI:27830	CHEBI:21854
CHEBI:27830	CHEBI:7403
CHEBI:27831	CHEBI:26608
CHEBI:27831	CHEBI:9051
CHEBI:27832	CHEBI:786
CHEBI:27832	CHEBI:19170
CHEBI:27834	CHEBI:23617
CHEBI:27834	CHEBI:41829
CHEBI:27834	CHEBI:4406
CHEBI:27836	CHEBI:4679
CHEBI:27836	CHEBI:23873
CHEBI:27836	CHEBI:84068
CHEBI:27837	CHEBI:1048
CHEBI:27837	CHEBI:19518
CHEBI:27838	CHEBI:64407
CHEBI:27838	CHEBI:7359
CHEBI:27838	CHEBI:21801
CHEBI:27839	CHEBI:1096
CHEBI:27839	CHEBI:19576
CHEBI:27840	CHEBI:917
CHEBI:27840	CHEBI:19359
CHEBI:27841	CHEBI:18850
CHEBI:27841	CHEBI:473
CHEBI:27842	CHEBI:291
CHEBI:27842	CHEBI:18639
CHEBI:27843	CHEBI:3970
CHEBI:27843	CHEBI:23425
CHEBI:27844	CHEBI:40469
CHEBI:27844	CHEBI:823
CHEBI:27844	CHEBI:19212
CHEBI:27845	CHEBI:4362
CHEBI:27845	CHEBI:23593
CHEBI:27847	CHEBI:1562
CHEBI:27847	CHEBI:43609
CHEBI:27847	CHEBI:20089
CHEBI:27848	CHEBI:10294
CHEBI:27848	CHEBI:22426
CHEBI:27849	CHEBI:46028
CHEBI:27849	CHEBI:9625
CHEBI:27850	CHEBI:1885
CHEBI:27850	CHEBI:20429
CHEBI:27851	CHEBI:25507
CHEBI:27852	CHEBI:1382
CHEBI:27852	CHEBI:19883
CHEBI:27855	CHEBI:21284
CHEBI:27855	CHEBI:6330
CHEBI:27856	CHEBI:40563
CHEBI:27856	CHEBI:22159
CHEBI:27856	CHEBI:2385
CHEBI:27857	CHEBI:18928
CHEBI:27857	CHEBI:85423
CHEBI:27857	CHEBI:546
CHEBI:27858	CHEBI:8376
CHEBI:27858	CHEBI:14876
CHEBI:27858	CHEBI:26226
CHEBI:27859	CHEBI:12770
CHEBI:27859	CHEBI:30310
CHEBI:27859	CHEBI:2102
CHEBI:27859	CHEBI:12767
CHEBI:27859	CHEBI:12769
CHEBI:27859	CHEBI:20614
CHEBI:27859	CHEBI:20616
CHEBI:27859	CHEBI:30309
CHEBI:27859	CHEBI:30311
CHEBI:27860	CHEBI:41729
CHEBI:27860	CHEBI:3459
CHEBI:27860	CHEBI:23050
CHEBI:27861	CHEBI:1413
CHEBI:27861	CHEBI:19914
CHEBI:27863	CHEBI:10403
CHEBI:27863	CHEBI:12377
CHEBI:27863	CHEBI:22802
CHEBI:27864	CHEBI:19392
CHEBI:27864	CHEBI:941
CHEBI:27865	CHEBI:5184
CHEBI:27865	CHEBI:24120
CHEBI:27866	CHEBI:1245
CHEBI:27866	CHEBI:19734
CHEBI:27867	CHEBI:2749
CHEBI:27867	CHEBI:22566
CHEBI:27868	CHEBI:1636
CHEBI:27868	CHEBI:20169
CHEBI:27869	CHEBI:3622
CHEBI:27869	CHEBI:23125
CHEBI:27870	CHEBI:7415
CHEBI:27870	CHEBI:21882
CHEBI:27870	CHEBI:21872
CHEBI:27871	CHEBI:23122
CHEBI:27871	CHEBI:3621
CHEBI:27873	CHEBI:1503
CHEBI:27873	CHEBI:20019
CHEBI:27873	CHEBI:190253
CHEBI:27874	CHEBI:1544
CHEBI:27874	CHEBI:20072
CHEBI:27877	CHEBI:7134
CHEBI:27877	CHEBI:21531
CHEBI:27878	CHEBI:1223
CHEBI:27878	CHEBI:19723
CHEBI:27879	CHEBI:20742
CHEBI:27879	CHEBI:2217
CHEBI:27881	CHEBI:11685
CHEBI:27881	CHEBI:1366
CHEBI:27881	CHEBI:19867
CHEBI:27882	CHEBI:3811
CHEBI:27884	CHEBI:4123
CHEBI:27884	CHEBI:20934
CHEBI:27886	CHEBI:5219
CHEBI:27886	CHEBI:21158
CHEBI:27887	CHEBI:2232
CHEBI:27887	CHEBI:13617
CHEBI:27887	CHEBI:20754
CHEBI:27888	CHEBI:48802
CHEBI:27888	CHEBI:3632
CHEBI:27888	CHEBI:23158
CHEBI:27889	CHEBI:6397
CHEBI:27890	CHEBI:21339
CHEBI:27890	CHEBI:6251
CHEBI:27891	CHEBI:22075
CHEBI:27891	CHEBI:8974
CHEBI:27893	CHEBI:1828
CHEBI:27893	CHEBI:20363
CHEBI:27894	CHEBI:5455
CHEBI:27894	CHEBI:24357
CHEBI:27895	CHEBI:1042
CHEBI:27897	CHEBI:27163
CHEBI:27897	CHEBI:9769
CHEBI:27898	CHEBI:3972
CHEBI:27898	CHEBI:23427
CHEBI:27899	CHEBI:3722
CHEBI:27899	CHEBI:23314
CHEBI:27900	CHEBI:911
CHEBI:27900	CHEBI:19352
CHEBI:27901	CHEBI:8282
CHEBI:27901	CHEBI:26166
CHEBI:27902	CHEBI:45729
CHEBI:27902	CHEBI:9474
CHEBI:27902	CHEBI:26894
CHEBI:27903	CHEBI:897
CHEBI:27904	CHEBI:4113
CHEBI:27904	CHEBI:20926
CHEBI:27905	CHEBI:8072
CHEBI:27905	CHEBI:25967
CHEBI:27906	CHEBI:27184
CHEBI:27906	CHEBI:9853
CHEBI:27907	CHEBI:45460
CHEBI:27907	CHEBI:45196
CHEBI:27907	CHEBI:10293
CHEBI:27907	CHEBI:22425
CHEBI:27909	CHEBI:7920
CHEBI:27909	CHEBI:25854
CHEBI:27910	CHEBI:2257
CHEBI:27910	CHEBI:20788
CHEBI:27911	CHEBI:21900
CHEBI:27911	CHEBI:7420
CHEBI:27912	CHEBI:18955
CHEBI:27912	CHEBI:556
CHEBI:27913	CHEBI:6214
CHEBI:27913	CHEBI:21289
CHEBI:27914	CHEBI:5789
CHEBI:27914	CHEBI:24642
CHEBI:27915	CHEBI:25178
CHEBI:27915	CHEBI:6724
CHEBI:27916	CHEBI:840
CHEBI:27916	CHEBI:19265
CHEBI:27917	CHEBI:6585
CHEBI:27917	CHEBI:25092
CHEBI:27918	CHEBI:4586
CHEBI:27918	CHEBI:23768
CHEBI:27919	CHEBI:9708
CHEBI:27919	CHEBI:27109
CHEBI:27920	CHEBI:3963
CHEBI:27920	CHEBI:23415
CHEBI:27923	CHEBI:985
CHEBI:27923	CHEBI:19439
CHEBI:27924	CHEBI:25995
CHEBI:27924	CHEBI:44985
CHEBI:27924	CHEBI:8099
CHEBI:27928	CHEBI:7927
CHEBI:27928	CHEBI:25857
CHEBI:27929	CHEBI:933
CHEBI:27929	CHEBI:19377
CHEBI:27930	CHEBI:1173
CHEBI:27930	CHEBI:19664
CHEBI:27931	CHEBI:43937
CHEBI:27931	CHEBI:6672
CHEBI:27931	CHEBI:25146
CHEBI:27932	CHEBI:1577
CHEBI:27932	CHEBI:20108
CHEBI:27934	CHEBI:35
CHEBI:27934	CHEBI:18453
CHEBI:27936	CHEBI:516
CHEBI:27936	CHEBI:18906
CHEBI:27937	CHEBI:23331
CHEBI:27937	CHEBI:3787
CHEBI:27938	CHEBI:78564
CHEBI:27938	CHEBI:5207
CHEBI:27938	CHEBI:21148
CHEBI:27939	CHEBI:3582
CHEBI:27939	CHEBI:23088
CHEBI:27940	CHEBI:19380
CHEBI:27940	CHEBI:935
CHEBI:27943	CHEBI:5622
CHEBI:27943	CHEBI:24476
CHEBI:27944	CHEBI:19846
CHEBI:27944	CHEBI:1341
CHEBI:27945	CHEBI:6012
CHEBI:27945	CHEBI:24890
CHEBI:27947	CHEBI:42063
CHEBI:27947	CHEBI:4197
CHEBI:27947	CHEBI:21039
CHEBI:27948	CHEBI:23549
CHEBI:27948	CHEBI:10520
CHEBI:27948	CHEBI:29727
CHEBI:27949	CHEBI:9153
CHEBI:27949	CHEBI:26684
CHEBI:27950	CHEBI:8054
CHEBI:27951	CHEBI:19731
CHEBI:27951	CHEBI:1240
CHEBI:27953	CHEBI:8187
CHEBI:27953	CHEBI:26108
CHEBI:27955	CHEBI:26779
CHEBI:27955	CHEBI:9277
CHEBI:27956	CHEBI:21280
CHEBI:27956	CHEBI:21279
CHEBI:27956	CHEBI:6210
CHEBI:27957	CHEBI:24666
CHEBI:27957	CHEBI:5796
CHEBI:27958	CHEBI:41642
CHEBI:27958	CHEBI:3801
CHEBI:27958	CHEBI:23346
CHEBI:27959	CHEBI:10212
CHEBI:27959	CHEBI:22444
CHEBI:27960	CHEBI:7548
CHEBI:27960	CHEBI:21922
CHEBI:27961	CHEBI:35814
CHEBI:27961	CHEBI:41535
CHEBI:27961	CHEBI:561
CHEBI:27961	CHEBI:18956
CHEBI:27961	CHEBI:23242
CHEBI:27962	CHEBI:7970
CHEBI:27962	CHEBI:25870
CHEBI:27963	CHEBI:4476
CHEBI:27963	CHEBI:23656
CHEBI:27964	CHEBI:12144
CHEBI:27964	CHEBI:2096
CHEBI:27964	CHEBI:20611
CHEBI:27965	CHEBI:3853
CHEBI:27965	CHEBI:23369
CHEBI:27967	CHEBI:19132
CHEBI:27967	CHEBI:736
CHEBI:27969	CHEBI:6774
CHEBI:27969	CHEBI:25201
CHEBI:27971	CHEBI:19446
CHEBI:27971	CHEBI:993
CHEBI:27972	CHEBI:1074
CHEBI:27972	CHEBI:19550
CHEBI:27973	CHEBI:1644
CHEBI:27973	CHEBI:20174
CHEBI:27974	CHEBI:42467
CHEBI:27974	CHEBI:4869
CHEBI:27974	CHEBI:23969
CHEBI:27975	CHEBI:6233
CHEBI:27975	CHEBI:21316
CHEBI:27976	CHEBI:19772
CHEBI:27976	CHEBI:1271
CHEBI:27977	CHEBI:4847
CHEBI:27977	CHEBI:23954
CHEBI:27978	CHEBI:1385
CHEBI:27978	CHEBI:19888
CHEBI:27979	CHEBI:2300
CHEBI:27979	CHEBI:20806
CHEBI:27980	CHEBI:23662
CHEBI:27980	CHEBI:4483
CHEBI:27981	CHEBI:1407
CHEBI:27981	CHEBI:19910
CHEBI:27982	CHEBI:9628
CHEBI:27982	CHEBI:27025
CHEBI:27983	CHEBI:1754
